CustNum,Name,Sex,Age,State,Income,Clicks,LastSpend,Purchases,Spend
1179,David Stewart,male,20,QLD,40000,229,$277.55,3,$732.20
1180,Alicia White,female,49,NSW,50000,900,$1433.25,4,$1883.20
1181,Leroy Wagner,male,69,QLD,160000,431,$3075.62,15,$2780.00
1182,Shelly Mcdonald,female,19,NSW,100000,181,$1357.50,15,$3509.20
1183,James Vega,male,60,VIC,140000,373,$2258.51,13,$1830.40
1184,Edwin Lam,male,19,SA,100000,961,$3757.51,8,$1718.40
1185,Tonya Wright,female,44,NSW,50000,590,$2208.07,8,$1721.60
1186,Katelyn Hardin,female,54,WA,50000,125,$410.94,7,$1910.40
1187,Mr. Erik Murray,male,51,TAS,100000,460,$1837.70,8,$1350.40
1188,Christopher Mosley,male,18,VIC,140000,151,$590.86,8,$2160.40
1189,Mr. Tom Jones DVM,male,60,NSW,140000,778,$7341.21,19,$2420.00
1190,Alex Gould,male,41,NSW,140000,58,$344.29,12,$2015.20
1191,Jessica Lewis,female,42,NSW,90000,543,$3328.05,13,$3203.20
1192,Yvette Murray,female,32,NSW,140000,73,$412.89,12,$4054.90
1193,Scott Lopez,male,60,ACT,140000,377,$1955.50,11,$2598.20
1194,Krista Johnson,female,26,NSW,140000,541,$3669.60,14,$4205.40
1195,Brian Graham,male,37,VIC,40000,649,$1678.31,6,$777.70
1196,Andrew Morrow,male,39,WA,30000,767,$1089.52,3,$575.30
1197,Elizabeth Holmes,female,18,NSW,100000,776,$2456.04,7,$3639.40
1198,Tiffany Mclaughlin,female,55,NSW,20000,573,$354.11,2,$756.00
1199,Crystal Randall,female,35,NSW,120000,554,$2722.36,10,$3748.10
1200,Robert Brown,male,57,NSW,50000,872,$2138.58,5,$726.75
1201,Jose Reyes,male,27,NSW,120000,209,$1807.01,18,$1546.60
1202,Michael Murphy,male,48,NSW,100000,541,$2523.77,10,$1350.40
1203,Cheryl Oconnor DDS,female,36,QLD,90000,287,$1077.11,8,$3113.60
1204,Ronald Wilson,male,53,VIC,70000,721,$2003.66,6,$1133.90
1205,Samantha Castillo,female,39,NSW,160000,562,$6402.30,23,$3949.40
1206,Karen Silva,female,57,NSW,160000,656,$3815.30,12,$5110.70
1207,Alexander Ortiz,male,29,VIC,20000,397,$556.59,3,$385.20
1208,Sandra Armstrong,female,73,NSW,70000,129,$666.41,11,$2554.20
1209,Jordan Turner,male,51,VIC,60000,579,$1730.05,6,$909.00
1210,Luis Welch,male,22,NSW,100000,865,$4312.02,10,$1411.20
1211,Christopher Petty,male,73,NSW,160000,63,$639.07,20,$2810.00
1212,Heidi Sanchez,female,23,SA,60000,199,$825.65,9,$1656.80
1213,Lindsay Gallegos,female,63,QLD,70000,776,$3207.60,9,$1828.20
1214,Ralph Mitchell,male,60,VIC,70000,380,$1687.77,9,$999.35
1215,Heather Nelson,female,64,VIC,120000,448,$3491.71,16,$3733.30
1216,Lauren Guzman,female,36,WA,40000,225,$345.60,4,$1393.60
1217,Alexander Stout,male,40,NSW,70000,878,$4535.75,11,$1255.80
1218,Deborah Ali,female,22,SA,100000,52,$263.64,10,$3518.50
1219,John Williams,male,29,ACT,70000,948,$2286.10,5,$1136.20
1220,Jeffrey Wang,male,53,NSW,140000,563,$2356.72,9,$1843.60
1221,Keith Clark,male,70,VIC,30000,371,$490.28,3,$589.60
1222,Amanda Williams,female,23,NSW,60000,106,$348.53,7,$2272.40
1223,Derrick Boone,male,55,NSW,20000,307,$321.12,3,$468.00
1224,Julie Hoover,female,18,QLD,120000,925,$5094.90,11,$4077.40
1225,David Vasquez,male,44,TAS,20000,912,$1021.44,3,$347.60
1226,Brandi Mayo,female,27,NSW,160000,973,$7566.05,16,$5605.60
1227,Amanda White,female,33,QLD,50000,628,$1838.47,6,$1817.60
1228,Rebecca Potter,female,44,QLD,40000,453,$1133.41,5,$1067.30
1229,Joshua Hernandez,male,44,VIC,20000,225,$288.90,3,$421.20
1230,Jasmine Johnston,female,43,NSW,60000,333,$542.46,4,$2103.30
1231,Kimberly Garcia,female,51,NSW,160000,292,$2459.81,17,$5835.90
1232,Jessica Vang,female,68,SA,100000,447,$2373.57,11,$3499.90
1233,Jenna Bell MD,female,37,NSW,70000,352,$1590.51,9,$2024.00
1234,Ryan Smith,male,48,SA,140000,141,$815.26,12,$2296.80
1235,Gregory Gutierrez,male,22,VIC,90000,430,$1091.34,6,$1323.85
1236,Andrea Clark,female,39,NSW,70000,688,$2930.54,9,$1903.00
1237,David Morgan MD,male,68,VIC,80000,883,$2122.73,5,$1184.30
1238,Joann Reyes,female,36,NSW,120000,477,$3677.67,16,$3799.90
1239,Mitchell Jones,male,39,NSW,140000,720,$3286.08,10,$2092.20
1240,Troy Howell,male,32,NSW,90000,75,$295.99,8,$1648.65
1241,Jennifer Harper,female,55,NSW,140000,759,$3235.62,9,$3642.10
1242,Henry Potter,male,69,VIC,140000,667,$5518.76,17,$1832.60
1243,Gregg Gilbert,male,73,VIC,120000,659,$4124.02,13,$1601.70
1244,Joseph Jacobs,male,21,VIC,20000,129,$129.39,2,$324.80
1245,Paul Wells,male,55,NSW,100000,989,$6112.02,13,$1628.80
1246,Madeline Rodriguez,female,42,VIC,50000,330,$821.70,5,$1507.20
1247,Austin Ryan,male,31,ACT,160000,592,$3940.35,14,$2370.00
1248,Tammy Simpson,female,30,NSW,70000,222,$998.44,9,$2387.00
1249,James Knight,male,25,VIC,160000,432,$2232.58,11,$2060.00
1250,Laura Bennett,female,69,QLD,100000,106,$542.72,11,$3106.20
1251,Alicia Stewart,female,21,VIC,40000,937,$1842.14,4,$1452.10
1252,Christopher Lee,male,41,NSW,140000,324,$3154.79,20,$2336.40
1253,Charles Daniels,male,55,NSW,100000,10,$27.10,5,$1857.60
1254,Zoe Hunter,female,21,QLD,20000,385,$341.50,2,$572.60
1255,Catherine Arnold,female,61,VIC,70000,637,$1248.52,4,$2580.60
1256,Thomas Green,male,31,QLD,30000,242,$412.00,4,$594.00
1257,Heather Peterson,female,26,NSW,50000,601,$1860.10,7,$1377.60
1258,Brett Wilson,male,55,WA,120000,835,$4013.01,10,$2156.50
1259,Steven Fuller Jr.,male,36,NSW,50000,901,$1968.68,5,$757.35
1260,Scott Marshall,male,40,QLD,140000,575,$2040.67,8,$2622.40
1261,Kathryn Johnson,female,72,NSW,80000,218,$783.06,8,$2040.00
1262,Michele Jones,female,62,QLD,120000,184,$890.93,10,$4292.00
1263,Hector Collins,male,29,VIC,30000,674,$724.89,3,$660.00
1264,Troy Trujillo,male,48,ACT,40000,409,$1005.32,5,$681.10
1265,Michelle Jackson,female,24,SA,20000,631,$891.60,3,$772.10
1266,Karen Ingram,female,41,QLD,80000,531,$2623.14,10,$2955.00
1267,Ashley Jackson,female,22,NSW,60000,320,$1405.44,9,$1835.40
1268,Austin Edwards,male,46,VIC,50000,406,$1409.84,7,$791.35
1269,Andrew Castillo,male,66,VIC,20000,804,$791.94,2,$405.20
1270,Nathaniel Simmons,male,42,NSW,100000,200,$1337.00,14,$1369.60
1271,Derrick White,male,31,NSW,140000,35,$200.17,11,$2021.80
1272,Jennifer Brown,female,26,VIC,20000,366,$508.01,3,$839.30
1273,Sharon Peters,female,55,NSW,120000,122,$793.49,13,$3385.50
1274,Sarah Shah,female,52,NSW,60000,982,$1814.74,4,$2074.80
1275,Margaret Stephens,female,66,NSW,100000,677,$4583.29,14,$2480.00
1276,Christina Ellis,female,59,QLD,120000,613,$5101.39,17,$4258.70
1277,Joshua Lewis,male,17,NSW,90000,797,$5100.00,13,$1506.55
1278,Ashley Flowers,female,49,QLD,160000,308,$2138.75,14,$5723.20
1279,Kristine Strong,female,35,VIC,80000,249,$987.04,8,$2942.50
1280,Richard Miller,male,50,ACT,140000,580,$5964.14,21,$2631.20
1281,Bryan Thompson,male,16,VIC,100000,246,$1624.83,14,$1422.40
1282,Andrew Lane,male,68,QLD,120000,250,$841.50,7,$2133.70
1283,Dawn Harris,female,55,SA,20000,520,$377.00,2,$763.70
1284,Aaron Goodwin,male,59,VIC,120000,203,$1544.42,16,$2272.40
1285,Amanda Sanchez,female,73,NSW,20000,219,$229.29,3,$781.20
1286,Courtney Wright,female,29,VIC,20000,180,$108.36,2,$765.80
1287,Brenda Long,female,34,NSW,120000,838,$3730.78,9,$4206.90
1288,George Diaz,male,60,SA,120000,319,$2067.12,13,$1540.90
1289,Shannon Day,female,70,QLD,20000,862,$1105.95,3,$612.50
1290,Christy Wilcox,female,70,NSW,80000,706,$2301.56,7,$2917.50
1291,George Farrell,male,59,QLD,80000,201,$1148.11,12,$1276.60
1292,Adrian Morris,male,28,NSW,30000,797,$829.68,3,$641.85
1293,Dr. Robert Johnston,male,54,QLD,140000,562,$2966.24,11,$2213.20
1294,Robert Gaines,male,20,NSW,90000,11,$70.93,11,$1280.35
1295,Brianna Hardin,female,62,VIC,100000,269,$1732.36,13,$3599.10
1296,Patrick Turner,male,48,NSW,140000,915,$3663.66,8,$2151.60
1297,Timothy Welch,male,55,NSW,30000,314,$286.37,2,$466.95
1298,Nathaniel Roth,male,34,NSW,20000,754,$776.62,3,$460.00
1299,Thomas Brown,male,23,NSW,100000,481,$1498.32,7,$1462.40
1300,Michael Johnson,male,69,NSW,90000,343,$1666.98,10,$1335.45
1301,Candice Sheppard,female,27,VIC,120000,927,$6285.06,14,$3988.60
1302,Ashley Miller,female,21,VIC,80000,137,$710.76,11,$2330.00
1303,Amanda Warner,female,63,VIC,70000,351,$1789.92,11,$1975.60
1304,Elizabeth Glover,female,65,NSW,50000,894,$2997.13,7,$1592.00
1305,Christine Walton MD,female,47,NSW,120000,520,$3235.44,13,$4366.00
1306,Alexa Sharp,female,70,VIC,120000,424,$1684.13,8,$3381.80
1307,Howard Jordan,male,47,VIC,20000,117,$126.01,3,$466.00
1308,Brian Fowler,male,51,VIC,160000,857,$8576.86,20,$2015.00
1309,Nicholas Garcia,male,62,TAS,120000,889,$5189.98,12,$1721.40
1310,Johnathan Conway,male,37,WA,120000,4,$21.62,8,$2236.30
1311,Joseph Ramirez,male,69,VIC,80000,125,$644.50,11,$1474.20
1312,Shawn King,male,62,NSW,30000,795,$889.61,3,$457.60
1313,Troy Garza,male,49,NSW,80000,84,$475.78,12,$1188.20
1314,Elizabeth Peterson,female,67,QLD,30000,638,$721.58,3,$1007.00
1315,Franklin Johnson,male,23,NSW,140000,992,$4999.68,11,$2252.80
1316,Theresa Lamb,female,22,VIC,140000,598,$3671.12,13,$4239.80
1317,Hannah Lewis,female,64,VIC,120000,327,$1479.35,9,$4036.70
1318,Heidi Taylor,female,36,NSW,30000,748,$1212.88,4,$1090.00
1319,Susan Mendoza,female,24,SA,70000,438,$1076.17,5,$2153.80
1320,Danielle Lozano,female,30,QLD,40000,967,$1746.40,4,$1149.20
1321,Heather Martin,female,40,NSW,40000,523,$849.35,4,$1407.90
1322,Daniel Williams,male,65,VIC,30000,964,$1869.68,4,$584.10
1323,Michael Keller,male,58,VIC,60000,381,$1061.85,6,$1187.00
1324,Brian Bailey,male,39,NSW,140000,312,$2476.66,16,$2307.80
1325,David Lopez,male,27,NSW,140000,692,$5958.12,18,$2107.60
1326,Angela Cole,female,45,VIC,90000,866,$2505.77,6,$2346.40
1327,Shannon Grimes,female,47,VIC,140000,317,$1229.33,8,$3749.60
1328,Douglas Sullivan,male,64,NSW,140000,828,$7401.49,18,$2472.80
1329,David Deleon,male,38,VIC,20000,29,$31.87,3,$404.80
1330,Joseph Reed,male,43,WA,90000,415,$2001.96,10,$1650.10
1331,Michael Meyer,male,26,ACT,100000,520,$2527.20,10,$1748.80
1332,Dr. Shannon Powell,female,69,NSW,20000,54,$72.74,3,$804.30
1333,Pedro Koch,male,33,NSW,160000,682,$4277.50,13,$2817.50
1334,Pamela Moore,female,22,NSW,50000,890,$3241.83,8,$1534.40
1335,Carlos Robinson,male,48,VIC,120000,835,$4964.91,12,$2211.60
1336,Patricia Holt,female,31,NSW,100000,792,$5773.68,15,$2914.00
1337,Patricia Johnson,female,43,VIC,140000,264,$2598.29,20,$5108.40
1338,David Morrison,male,46,VIC,160000,153,$656.06,9,$2787.50
1339,Chad Perez,male,32,NSW,20000,430,$442.04,3,$460.00
1340,Brandon Woods,male,63,VIC,120000,496,$2395.68,10,$1717.60
1341,Christopher Beck,male,45,QLD,60000,787,$3532.06,9,$813.00
1342,Jack Howard,male,43,NSW,100000,332,$1032.52,7,$1764.80
1343,Kevin King,male,63,QLD,20000,353,$309.58,2,$477.20
1344,Jessica Sutton,female,56,VIC,160000,83,$756.96,18,$5115.60
1345,Tracy Conner,female,20,NSW,40000,194,$231.25,3,$1142.70
1346,Amanda Palmer,female,22,NSW,90000,334,$1397.79,9,$3080.00
1347,John Harris,male,40,TAS,40000,17,$26.18,3,$754.60
1348,James Holmes,male,54,ACT,160000,284,$3310.30,24,$2695.00
1349,Monica Lewis,female,51,NSW,140000,681,$7083.76,21,$3951.70
1350,Brittney Howard,female,67,SA,60000,627,$1833.97,6,$2226.80
1351,Nicole Gonzalez,female,67,VIC,140000,822,$3630.77,9,$4355.90
1352,Chase Brooks,male,68,WA,20000,862,$593.92,2,$429.20
1353,Mark Hopkins,male,53,QLD,70000,60,$308.28,10,$1059.15
1354,Shannon Jefferson,female,63,TAS,120000,394,$1205.64,7,$3844.30
1355,Tricia Pierce,female,62,SA,50000,52,$191.36,8,$1438.40
1356,Kenneth Owen,male,28,NSW,40000,990,$1582.02,4,$567.00
1357,Tyler Schmidt,male,34,VIC,140000,798,$7407.04,19,$2602.60
1358,Lynn Hickman,female,64,NSW,50000,335,$980.71,6,$1732.80
1359,Matthew Dougherty,male,60,ACT,160000,185,$920.56,10,$2265.00
1360,Latoya Anthony,female,22,VIC,70000,719,$3548.26,10,$2162.60
1361,Jason Harrison,male,21,SA,20000,209,$161.56,2,$453.60
1362,Eugene Barnett,male,43,WA,100000,452,$2585.44,12,$1793.60
1363,Aaron Allen,male,64,NSW,160000,556,$6507.42,24,$2645.00
1364,Mary Rivera,female,65,VIC,120000,0,$0.00,1,$3659.30
1365,Brian Olsen,male,52,VIC,160000,948,$7477.82,16,$2290.00
1366,Stephen Hernandez,male,31,NSW,40000,432,$992.74,5,$690.90
1367,David Bernard,male,21,VIC,30000,277,$408.44,3,$599.50
1368,Mrs. Christine Rivera DVM,female,46,VIC,20000,801,$1038.10,3,$660.10
1369,Alison Ashley,female,72,VIC,60000,699,$2833.05,9,$2112.80
1370,Michael Hahn,male,32,WA,60000,949,$3088.99,7,$915.00
1371,Mr. Jeff Chapman,male,19,QLD,40000,856,$2468.70,6,$709.10
1372,Robert Wright,male,18,SA,50000,623,$2083.93,7,$776.90
1373,Charles Mcclain,male,37,SA,50000,498,$1766.65,8,$713.15
1374,Clifford Jackson,male,55,NSW,70000,20,$43.47,4,$1074.10
1375,Randall Townsend,male,71,NSW,90000,413,$1891.95,10,$1300.65
1376,Matthew Hall,male,17,SA,50000,432,$907.20,5,$901.00
1377,David Mcgrath,male,38,VIC,70000,778,$2020.47,6,$961.40
1378,Joshua Steele,male,45,NSW,20000,937,$600.62,2,$438.00
1379,David Duncan,male,69,SA,30000,189,$366.85,4,$553.30
1380,Mr. Rodney Downs,male,19,QLD,90000,174,$636.58,8,$1505.10
1381,Joseph Johnson,male,43,NSW,100000,84,$573.72,14,$1804.80
1382,Amber Smith,female,37,NSW,70000,587,$1951.77,7,$1863.40
1383,Brandon Martinez,male,58,VIC,80000,775,$3763.40,10,$1287.00
1384,Brianna Allen,female,61,NSW,30000,478,$831.00,4,$1159.00
1385,Jose Garcia,male,24,NSW,160000,378,$3649.97,20,$2605.00
1386,Vanessa James,female,54,VIC,120000,849,$2552.09,6,$3207.90
1387,Billy Ball,male,42,QLD,160000,744,$8588.74,24,$2682.50
1388,Sabrina Bailey,female,29,NSW,80000,219,$579.04,6,$2952.50
1389,Kristin Olsen,female,49,NSW,60000,706,$2179.42,7,$1867.70
1390,Michael Terry,male,31,SA,50000,788,$1447.95,4,$971.55
1391,Thomas Barnes,male,30,VIC,160000,235,$1731.48,15,$2877.50
1392,Sarah Williamson,female,17,QLD,140000,207,$1898.19,19,$4072.10
1393,Richard Kirk,male,27,NSW,60000,985,$4063.12,9,$1070.00
1394,Nancy Perez,female,51,NSW,90000,179,$956.13,11,$2584.40
1395,Timothy Ball,male,32,NSW,80000,851,$3775.04,9,$1417.00
1396,Jason Harris,male,18,SA,50000,468,$1299.87,6,$773.50
1397,Lance Brown,male,19,VIC,120000,540,$4289.76,16,$2164.10
1398,Richard Long,male,50,QLD,30000,845,$1779.57,5,$649.00
1399,Anita Choi,female,37,NSW,120000,814,$4532.35,12,$3222.70
1400,Brian Dickerson,male,34,QLD,140000,371,$3661.77,20,$2340.80
1401,Taylor Hendrix,male,33,VIC,90000,198,$1207.31,13,$1260.05
1402,Kayla Harris,female,71,SA,50000,951,$2006.61,5,$1483.20
1403,Jason Vasquez,male,71,VIC,20000,269,$352.39,3,$428.40
1404,James Giles,male,29,NSW,80000,437,$1917.56,9,$1287.00
1405,Charles Nelson,male,53,VIC,40000,439,$708.55,4,$763.00
1406,Tonya Myers,female,22,VIC,70000,178,$389.38,5,$2510.20
1407,Christina Thompson,female,72,NSW,40000,146,$366.75,5,$1389.70
1408,Katherine Ellis,female,18,QLD,20000,987,$1463.72,3,$817.60
1409,Mathew Martinez,male,66,NSW,120000,480,$1529.28,7,$1896.20
1410,Leslie Davidson,female,69,NSW,20000,407,$575.90,3,$816.20
1411,Michelle Ortega,female,63,ACT,90000,137,$874.20,13,$3346.00
1412,Jillian Vasquez DVM,female,73,NSW,40000,492,$511.68,3,$1042.60
1413,Maria Mcbride,female,56,NSW,40000,458,$1025.92,5,$1271.40
1414,Mary Robinson,female,23,VIC,60000,871,$2187.08,6,$2091.90
1415,Keith Johnson,male,44,NSW,20000,881,$892.45,3,$389.60
1416,Robert Jones,male,66,VIC,40000,633,$1872.41,6,$694.40
1417,Jeff Garcia,male,57,NSW,80000,989,$5716.42,12,$1064.70
1418,Caitlin Floyd,female,71,NSW,20000,505,$384.31,2,$587.30
1419,Kevin Khan,male,57,VIC,160000,540,$4631.04,18,$2110.00
1420,Todd Phelps,male,67,WA,70000,740,$3097.64,9,$1016.60
1421,Jamie Snyder,female,28,VIC,120000,268,$1754.33,13,$3352.20
1422,Dale Hernandez,male,52,SA,90000,996,$4692.65,10,$1568.90
1423,Jamie Smith,male,69,NSW,50000,983,$2821.21,6,$962.20
1424,Matthew West,male,37,SA,60000,904,$1564.82,4,$985.00
1425,Sandra Williamson,female,20,QLD,30000,38,$46.74,3,$824.00
1426,Mark Carlson,male,73,QLD,40000,949,$1258.37,3,$680.40
1427,Gina Luna,female,54,NT,80000,827,$3946.44,10,$2105.00
1428,Denise Mcfarland,female,60,NSW,120000,890,$3220.02,8,$4432.60
1429,Angela Flores,female,49,NSW,30000,1000,$1557.00,4,$987.00
1430,Scott Smith,male,39,NSW,50000,724,$1918.60,6,$947.75
1431,Juan Robinson,male,32,SA,140000,568,$2019.81,8,$1909.60
1432,Brenda Gonzales,female,60,VIC,140000,131,$1182.01,18,$4046.30
1433,Jeffrey George,male,58,SA,100000,89,$584.73,13,$1496.00
1434,Philip Santos,male,33,SA,90000,818,$5521.50,14,$1502.20
1435,Brenda Olson,female,21,NSW,120000,930,$6556.50,15,$3903.50
1436,Dustin Jones,male,24,NSW,70000,585,$2917.69,10,$968.30
1437,Francisco Mitchell,male,64,VIC,50000,452,$691.56,4,$896.75
1438,Michael Roberts,male,28,NSW,100000,457,$2737.43,12,$1348.80
1439,Timothy Robinson,male,27,NSW,70000,909,$3999.15,9,$1074.10
1440,Morgan Kaufman,female,30,NSW,140000,389,$2546.01,14,$4691.30
1441,Kimberly Cabrera,female,47,NSW,60000,290,$475.89,4,$1901.90
1442,William Nolan,male,61,NSW,20000,556,$665.53,3,$407.20
1443,Jennifer Grant,female,64,NSW,50000,719,$2043.76,6,$1702.40
1444,Lauren Jones,female,54,ACT,100000,944,$4691.68,10,$2780.70
1445,William Haynes,male,52,VIC,70000,695,$3045.49,9,$1166.10
1446,Jessica Curry,female,56,SA,140000,51,$240.62,10,$4373.10
1447,Sherry Medina,female,41,VIC,120000,335,$2998.92,18,$3485.40
1448,Elizabeth Johnson,female,26,NSW,160000,435,$3497.40,17,$3954.30
1449,Cindy Stafford,female,60,VIC,60000,286,$1069.07,8,$1856.30
1450,Robert Allen,male,28,NSW,80000,258,$849.34,7,$1443.00
1451,Michelle Knapp,female,68,VIC,20000,489,$448.41,2,$816.20
1452,Kelly Crawford,female,34,NSW,20000,786,$462.17,2,$623.70
1453,Kelly Becker,female,45,NSW,50000,905,$1190.08,3,$1537.60
1454,Julie Cruz,female,29,NSW,60000,154,$546.08,8,$1670.10
1455,Keith Soto,male,38,SA,20000,796,$998.98,3,$476.00
1456,Dennis Ritter,male,43,NSW,80000,644,$1571.36,5,$1145.30
1457,Donald Jones,male,47,QLD,80000,435,$896.10,5,$1287.00
1458,Susan Garcia,female,71,NSW,120000,880,$6515.52,15,$3026.60
1459,Erika Jefferson,female,20,QLD,90000,245,$1184.09,10,$2290.40
1460,Lisa Douglas,female,49,VIC,100000,603,$3545.64,12,$3437.90
1461,Kenneth Miller,male,68,VIC,30000,325,$535.28,4,$454.30
1462,Christopher Jones,male,16,VIC,100000,13,$74.81,10,$1760.00
1463,Philip Snyder,male,53,NSW,80000,477,$2802.85,12,$1388.40
1464,Kelly Hill,female,42,VIC,120000,873,$3865.64,9,$3799.90
1465,Timothy Simpson,male,70,TAS,40000,469,$1407.00,6,$702.10
1466,Kathy Matthews,female,39,NSW,90000,495,$2641.82,11,$3225.60
1467,Mercedes George,female,57,QLD,80000,991,$3468.50,7,$2120.00
1468,Kenneth Nichols,male,27,VIC,90000,980,$3854.34,8,$1676.20
1469,Nicholas Barry,male,62,QLD,60000,412,$826.88,4,$1196.00
1470,Joe Hall,male,73,VIC,60000,826,$1994.79,5,$808.00
1471,Amanda Pierce,female,43,NSW,90000,870,$5250.02,13,$2500.40
1472,Scott Walters,male,61,NSW,160000,701,$8114.78,24,$2597.50
1473,Ashley Jordan,female,73,NSW,70000,32,$57.34,4,$1863.40
1474,Peter Fisher,male,42,VIC,40000,101,$228.46,5,$718.90
1475,Victoria Hensley,female,29,WA,70000,380,$1790.18,10,$1922.80
1476,Hunter Osborn,male,64,QLD,20000,765,$1147.50,3,$345.20
1477,Jason Sanchez,male,60,NSW,50000,535,$1568.89,6,$964.75
1478,Dana Williams,female,49,NSW,20000,92,$67.53,2,$803.60
1479,Emily Houston,female,25,NSW,70000,56,$122.30,5,$2268.20
1480,Kristin Hopkins,female,43,VIC,60000,316,$968.86,7,$1666.30
1481,Brooke Lewis,female,27,VIC,120000,554,$4287.96,16,$3404.00
1482,Melissa Austin,female,41,VIC,60000,515,$1127.85,5,$2053.90
1483,Robert Osborne,male,71,VIC,90000,120,$277.02,5,$1693.60
1484,Nathan Moody,male,73,VIC,30000,634,$1186.85,4,$640.75
1485,Michael Stuart,male,68,VIC,50000,420,$989.10,5,$1014.90
1486,Jennifer Wood,female,67,NSW,20000,472,$389.87,2,$828.80
1487,Ashley Wilson,female,45,SA,60000,70,$242.76,7,$1658.70
1488,David Mitchell,male,35,NSW,80000,873,$3492.00,8,$1212.90
1489,Travis Sanchez,male,48,NSW,120000,883,$4402.64,10,$1540.90
1490,Austin Cooper,male,22,QLD,140000,59,$614.13,21,$2516.80
1491,Jennifer Hansen,female,66,NSW,20000,659,$375.63,2,$573.30
1492,Patrick White,male,56,NSW,60000,578,$2415.46,9,$908.00
1493,Travis Cox,male,23,NSW,120000,61,$194.35,7,$1936.10
1494,Kenneth Lee,male,45,SA,100000,996,$6703.08,14,$1284.80
1495,David Nelson,male,42,WA,50000,975,$2379.00,5,$880.60
1496,Carol Kelly,female,31,NSW,30000,30,$29.34,2,$1021.00
1497,Rebecca Gutierrez,female,33,SA,20000,320,$330.88,3,$710.50
1498,Daniel Anderson,male,31,VIC,60000,494,$1462.73,6,$1107.00
1499,Thomas Johnson,male,35,VIC,100000,142,$696.51,10,$1896.00
1500,Jose Hutchinson,male,68,ACT,80000,443,$2622.56,12,$1391.00
1501,Jose Mitchell,male,51,ACT,120000,208,$1643.62,16,$1637.80
1502,Ryan Buckley,male,61,QLD,160000,247,$1932.53,16,$2050.00
1503,Heather Buchanan,female,52,QLD,70000,725,$2456.30,7,$2162.60
1504,Anthony Bray,male,37,NSW,80000,73,$435.96,12,$1255.80
1505,Joann Gentry,female,62,QLD,160000,773,$5015.22,13,$5414.50
1506,Rachel Burton,female,21,VIC,60000,283,$852.40,6,$2124.20
1507,Jesse Schneider,male,24,NSW,160000,192,$1935.36,20,$2960.00
1508,Cindy Sheppard,female,41,NSW,90000,80,$455.04,12,$2256.80
1509,Mario Vang,male,67,NSW,70000,942,$2040.84,5,$1252.35
1510,William Simon,male,47,QLD,50000,607,$1361.20,5,$753.95
1511,Patricia Myers,female,25,NSW,50000,161,$480.18,6,$1472.00
1512,Shane Hampton,male,69,NSW,70000,633,$1152.06,4,$1176.45
1513,Joseph Johnson,male,37,NSW,80000,613,$1557.02,6,$1402.70
1514,Harry Dillon,male,60,SA,100000,563,$2494.09,9,$1667.20
1515,Fred Stone,male,29,WA,120000,543,$2160.05,8,$1960.80
1516,Richard Thompson,male,20,NSW,80000,293,$1623.22,12,$1181.70
1517,Dorothy Williams,female,58,SA,90000,1,$3.68,3,$3248.00
1518,Robert Simmons,male,29,NSW,140000,884,$8613.70,20,$1920.60
1519,Jesse Vasquez,male,20,QLD,50000,947,$1231.10,3,$739.50
1520,Melvin Avila,male,44,QLD,30000,880,$1694.88,4,$587.40
1521,Lori Grimes,female,68,NSW,160000,589,$6936.06,24,$4552.10
1522,Justin Montoya,male,47,NSW,160000,11,$120.12,19,$2500.00
1523,James White,male,67,QLD,30000,190,$366.79,4,$577.50
1524,Jennifer Perez,female,69,NSW,50000,150,$350.62,5,$1414.40
1525,Deborah Thompson,female,46,NSW,80000,125,$499.00,8,$2637.50
1526,Joel Silva,male,62,SA,140000,992,$7020.38,15,$1896.40
1527,Jessica Carter,female,66,WA,90000,501,$1697.64,7,$3253.60
1528,Heather Lopez,female,65,SA,50000,529,$964.10,4,$1598.40
1529,Christina Roman,female,22,QLD,20000,128,$169.86,3,$756.00
1530,April Avila,female,34,QLD,20000,227,$163.67,2,$788.20
1531,Larry Jones,male,43,WA,80000,96,$367.49,8,$1394.90
